event_id,order_id,event_timestamp,event_type,hub_city,carrier,tracking_number,batch_date
217316,50128,2026-07-18 18:36:59,delivered,Bacolod,LBC,TRK00050128,2026-07-12
217317,50129,2026-07-12 00:58:55,order_confirmed,Manila,J&T Express,TRK00050129,2026-07-12
217318,50129,2026-07-12 22:58:55,packed,Taguig,J&T Express,TRK00050129,2026-07-12
217319,50129,2026-07-14 20:58:55,shipped,Cagayan de Oro,J&T Express,TRK00050129,2026-07-12
217320,50129,2026-07-17 20:58:55,out_for_delivery,Cagayan de Oro,J&T Express,TRK00050129,2026-07-12
217321,50129,2026-07-18 06:58:55,delivered,Taguig,J&T Express,TRK00050129,2026-07-12
217322,50129,2026-07-29 06:58:55,return_requested,Baguio,J&T Express,TRK00050129,2026-07-12
217323,50130,2026-07-12 04:40:08,order_confirmed,Makati,LBC,TRK00050130,2026-07-12
217324,50130,2026-07-12 13:40:08,cancelled,Pasig,LBC,TRK00050130,2026-07-12
217325,50131,2026-07-12 10:55:42,order_confirmed,Cebu City,J&T Express,TRK00050131,2026-07-12
217326,50131,2026-07-13 04:55:42,packed,Cagayan de Oro,J&T Express,TRK00050131,2026-07-12
217327,50131,2026-07-13 15:55:42,shipped,Iloilo City,J&T Express,TRK00050131,2026-07-12
217328,50131,2026-07-18 15:55:42,out_for_delivery,Cebu City,J&T Express,TRK00050131,2026-07-12
217329,50131,2026-07-19 02:55:42,delivered,Makati,J&T Express,TRK00050131,2026-07-12
217330,50132,2026-07-12 07:18:47,order_confirmed,Manila,LBC,TRK00050132,2026-07-12
217331,50132,2026-07-12 21:18:47,packed,Baguio,LBC,TRK00050132,2026-07-12
217332,50132,2026-07-14 03:18:47,shipped,Pasig,LBC,TRK00050132,2026-07-12
217333,50132,2026-07-17 03:18:47,out_for_delivery,Makati,LBC,TRK00050132,2026-07-12
217334,50132,2026-07-17 06:18:47,delivered,Las Piñas,LBC,TRK00050132,2026-07-12
217335,50133,2026-07-12 02:35:53,order_confirmed,Cebu City,J&T Express,TRK00050133,2026-07-12
217336,50133,2026-07-12 19:35:53,packed,Quezon City,J&T Express,TRK00050133,2026-07-12
217337,50133,2026-07-13 11:35:53,shipped,Pasig,J&T Express,TRK00050133,2026-07-12
217338,50133,2026-07-14 11:35:53,out_for_delivery,Manila,J&T Express,TRK00050133,2026-07-12
217339,50133,2026-07-14 22:35:53,delivered,Makati,J&T Express,TRK00050133,2026-07-12
217340,50134,2026-07-12 13:04:43,order_confirmed,Taguig,Ninja Van,TRK00050134,2026-07-12
217341,50134,2026-07-13 05:04:43,packed,Iloilo City,Ninja Van,TRK00050134,2026-07-12
217342,50134,2026-07-13 18:04:43,shipped,Las Piñas,Ninja Van,TRK00050134,2026-07-12
217343,50134,2026-07-14 18:04:43,out_for_delivery,Davao City,Ninja Van,TRK00050134,2026-07-12
217344,50134,2026-07-14 23:04:43,delivered,Pasig,Ninja Van,TRK00050134,2026-07-12
217345,50135,2026-07-12 15:22:13,order_confirmed,Quezon City,Ninja Van,TRK00050135,2026-07-12
217346,50135,2026-07-13 12:22:13,packed,Bacolod,Ninja Van,TRK00050135,2026-07-12
217347,50135,2026-07-14 20:22:13,shipped,Marikina,Ninja Van,TRK00050135,2026-07-12
217348,50135,2026-07-15 20:22:13,out_for_delivery,Pasig,Ninja Van,TRK00050135,2026-07-12
217349,50135,2026-07-16 05:22:13,delivered,Taguig,Ninja Van,TRK00050135,2026-07-12
217350,50136,2026-07-12 20:02:36,order_confirmed,Taguig,Ninja Van,TRK00050136,2026-07-12
217351,50136,2026-07-13 13:02:36,packed,Cebu City,Ninja Van,TRK00050136,2026-07-12
217352,50136,2026-07-14 23:02:36,shipped,Makati,Ninja Van,TRK00050136,2026-07-12
217353,50136,2026-07-15 23:02:36,out_for_delivery,Baguio,Ninja Van,TRK00050136,2026-07-12
217354,50136,2026-07-16 11:02:36,delivered,Marikina,Ninja Van,TRK00050136,2026-07-12
217355,50136,2026-07-25 11:02:36,return_requested,Quezon City,Ninja Van,TRK00050136,2026-07-12
217356,50137,2026-07-12 05:27:29,order_confirmed,Makati,Flash Express,TRK00050137,2026-07-12
217357,50137,2026-07-12 18:27:29,packed,Quezon City,Flash Express,TRK00050137,2026-07-12
217358,50137,2026-07-14 17:27:29,shipped,Pasig,Flash Express,TRK00050137,2026-07-12
217359,50138,2026-07-12 14:53:02,order_confirmed,Cagayan de Oro,Flash Express,TRK00050138,2026-07-12
217360,50138,2026-07-13 14:53:02,packed,Pasig,Flash Express,TRK00050138,2026-07-12
217361,50138,2026-07-14 09:53:02,shipped,Makati,Flash Express,TRK00050138,2026-07-12
217362,50139,2026-07-12 16:55:29,order_confirmed,Muntinlupa,DHL eCommerce,TRK00050139,2026-07-12
217363,50139,2026-07-13 05:55:29,packed,Parañaque,DHL eCommerce,TRK00050139,2026-07-12
217364,50139,2026-07-13 16:55:29,shipped,Marikina,DHL eCommerce,TRK00050139,2026-07-12
217365,50139,2026-07-17 16:55:29,out_for_delivery,Taguig,DHL eCommerce,TRK00050139,2026-07-12
217366,50139,2026-07-17 19:55:29,delivered,Las Piñas,DHL eCommerce,TRK00050139,2026-07-12
217367,50140,2026-07-12 06:43:41,order_confirmed,Bacolod,Ninja Van,TRK00050140,2026-07-12
217368,50140,2026-07-12 18:43:41,packed,Cebu City,Ninja Van,TRK00050140,2026-07-12
217369,50140,2026-07-14 04:43:41,shipped,Iloilo City,Ninja Van,TRK00050140,2026-07-12
217370,50140,2026-07-17 04:43:41,out_for_delivery,Quezon City,Ninja Van,TRK00050140,2026-07-12
217371,50140,2026-07-17 09:43:41,delivered,Bacolod,Ninja Van,TRK00050140,2026-07-12
217372,50141,2026-07-12 14:02:32,order_confirmed,Marikina,DHL eCommerce,TRK00050141,2026-07-12
217373,50141,2026-07-12 15:02:32,cancelled,Bacolod,DHL eCommerce,TRK00050141,2026-07-12
217374,50142,2026-07-12 13:27:08,order_confirmed,Las Piñas,Flash Express,TRK00050142,2026-07-12
217375,50142,2026-07-13 08:27:08,packed,Baguio,Flash Express,TRK00050142,2026-07-12
217376,50142,2026-07-14 15:27:08,shipped,Marikina,Flash Express,TRK00050142,2026-07-12
217377,50142,2026-07-19 15:27:08,out_for_delivery,Bacolod,Flash Express,TRK00050142,2026-07-12
217378,50142,2026-07-19 18:27:08,delivered,Cebu City,Flash Express,TRK00050142,2026-07-12
217379,50143,2026-07-12 12:40:53,order_confirmed,Cebu City,DHL eCommerce,TRK00050143,2026-07-12
217380,50143,2026-07-13 04:40:53,packed,Iloilo City,DHL eCommerce,TRK00050143,2026-07-12
217381,50143,2026-07-13 21:40:53,shipped,Taguig,DHL eCommerce,TRK00050143,2026-07-12
217382,50143,2026-07-14 21:40:53,out_for_delivery,Las Piñas,DHL eCommerce,TRK00050143,2026-07-12
217383,50143,2026-07-15 00:40:53,delivered,Bacolod,DHL eCommerce,TRK00050143,2026-07-12
217384,50143,2026-07-23 00:40:53,return_requested,Taguig,DHL eCommerce,TRK00050143,2026-07-12
217385,50144,2026-07-12 07:41:21,order_confirmed,Cebu City,DHL eCommerce,TRK00050144,2026-07-12
217386,50144,2026-07-12 20:41:21,packed,Pasig,DHL eCommerce,TRK00050144,2026-07-12
217387,50144,2026-07-13 16:41:21,shipped,Marikina,DHL eCommerce,TRK00050144,2026-07-12
217388,50144,2026-07-15 16:41:21,out_for_delivery,Quezon City,DHL eCommerce,TRK00050144,2026-07-12
217389,50144,2026-07-16 01:41:21,delivered,Muntinlupa,DHL eCommerce,TRK00050144,2026-07-12
217390,50145,2026-07-12 16:22:19,order_confirmed,Baguio,LBC,TRK00050145,2026-07-12
217391,50145,2026-07-13 14:22:19,packed,Bacolod,LBC,TRK00050145,2026-07-12
217392,50145,2026-07-15 04:22:19,shipped,Manila,LBC,TRK00050145,2026-07-12
217393,50145,2026-07-19 04:22:19,out_for_delivery,Parañaque,LBC,TRK00050145,2026-07-12
217394,50145,2026-07-19 08:22:19,delivered,Makati,LBC,TRK00050145,2026-07-12
217395,50146,2026-07-12 02:14:28,order_confirmed,Quezon City,DHL eCommerce,TRK00050146,2026-07-12
217396,50146,2026-07-12 22:14:28,packed,Cagayan de Oro,DHL eCommerce,TRK00050146,2026-07-12
217397,50146,2026-07-13 21:14:28,shipped,Bacolod,DHL eCommerce,TRK00050146,2026-07-12
217398,50146,2026-07-15 21:14:28,out_for_delivery,Quezon City,DHL eCommerce,TRK00050146,2026-07-12
217399,50146,2026-07-16 09:14:28,delivered,Bacolod,DHL eCommerce,TRK00050146,2026-07-12
217400,50147,2026-07-12 15:07:17,order_confirmed,Manila,Ninja Van,TRK00050147,2026-07-12
217401,50147,2026-07-13 08:07:17,packed,Iloilo City,Ninja Van,TRK00050147,2026-07-12
217402,50147,2026-07-14 07:07:17,shipped,Cebu City,Ninja Van,TRK00050147,2026-07-12
217403,50148,2026-07-12 03:14:16,order_confirmed,Iloilo City,LBC,TRK00050148,2026-07-12
217404,50148,2026-07-12 08:14:16,packed,Quezon City,LBC,TRK00050148,2026-07-12
217405,50148,2026-07-13 07:14:16,shipped,Taguig,LBC,TRK00050148,2026-07-12
217406,50148,2026-07-17 07:14:16,out_for_delivery,Manila,LBC,TRK00050148,2026-07-12
217407,50148,2026-07-17 17:14:16,delivered,Parañaque,LBC,TRK00050148,2026-07-12
217408,50149,2026-07-12 03:44:15,order_confirmed,Pasig,Flash Express,TRK00050149,2026-07-12
217409,50149,2026-07-12 14:44:15,packed,Bacolod,Flash Express,TRK00050149,2026-07-12
217410,50149,2026-07-13 08:44:15,shipped,Quezon City,Flash Express,TRK00050149,2026-07-12
217411,50149,2026-07-15 08:44:15,out_for_delivery,Davao City,Flash Express,TRK00050149,2026-07-12
217412,50149,2026-07-15 15:44:15,delivered,Cagayan de Oro,Flash Express,TRK00050149,2026-07-12
217413,50150,2026-07-12 10:00:05,order_confirmed,Quezon City,Ninja Van,TRK00050150,2026-07-12
217414,50150,2026-07-12 17:00:05,packed,Baguio,Ninja Van,TRK00050150,2026-07-12
217415,50150,2026-07-14 05:00:05,shipped,Manila,Ninja Van,TRK00050150,2026-07-12
217416,50150,2026-07-16 05:00:05,out_for_delivery,Las Piñas,Ninja Van,TRK00050150,2026-07-12
217417,50150,2026-07-16 12:00:05,delivered,Bacolod,Ninja Van,TRK00050150,2026-07-12
217418,50150,2026-07-30 12:00:05,return_requested,Cagayan de Oro,Ninja Van,TRK00050150,2026-07-12
217419,50151,2026-07-12 07:52:32,order_confirmed,Las Piñas,LBC,TRK00050151,2026-07-12
217420,50151,2026-07-12 12:52:32,packed,Quezon City,LBC,TRK00050151,2026-07-12
217421,50151,2026-07-13 18:52:32,shipped,Quezon City,LBC,TRK00050151,2026-07-12
217422,50151,2026-07-16 18:52:32,out_for_delivery,Cagayan de Oro,LBC,TRK00050151,2026-07-12
217423,50151,2026-07-16 21:52:32,delivered,Manila,LBC,TRK00050151,2026-07-12
217424,50152,2026-07-13 00:09:56,order_confirmed,Quezon City,LBC,TRK00050152,2026-07-12
217425,50153,2026-07-12 10:54:33,order_confirmed,Muntinlupa,Flash Express,TRK00050153,2026-07-12
217426,50153,2026-07-12 17:54:33,packed,Iloilo City,Flash Express,TRK00050153,2026-07-12
217427,50153,2026-07-14 14:54:33,shipped,Iloilo City,Flash Express,TRK00050153,2026-07-12
217428,50153,2026-07-18 14:54:33,out_for_delivery,Marikina,Flash Express,TRK00050153,2026-07-12
217429,50153,2026-07-18 19:54:33,delivered,Cebu City,Flash Express,TRK00050153,2026-07-12
217430,50154,2026-07-12 10:56:46,order_confirmed,Manila,Flash Express,TRK00050154,2026-07-12
217431,50154,2026-07-13 00:56:46,packed,Cagayan de Oro,Flash Express,TRK00050154,2026-07-12
217432,50154,2026-07-14 19:56:46,shipped,Cagayan de Oro,Flash Express,TRK00050154,2026-07-12
217433,50154,2026-07-16 19:56:46,out_for_delivery,Marikina,Flash Express,TRK00050154,2026-07-12
217434,50154,2026-07-16 22:56:46,delivered,Bacolod,Flash Express,TRK00050154,2026-07-12
217435,50155,2026-07-12 16:54:36,order_confirmed,Makati,Ninja Van,TRK00050155,2026-07-12
217436,50155,2026-07-13 09:54:36,packed,Makati,Ninja Van,TRK00050155,2026-07-12
217437,50155,2026-07-14 21:54:36,shipped,Quezon City,Ninja Van,TRK00050155,2026-07-12
217438,50155,2026-07-19 21:54:36,out_for_delivery,Pasig,Ninja Van,TRK00050155,2026-07-12
217439,50155,2026-07-20 06:54:36,delivered,Baguio,Ninja Van,TRK00050155,2026-07-12
217440,50156,2026-07-12 21:15:11,order_confirmed,Pasig,Ninja Van,TRK00050156,2026-07-12
217441,50156,2026-07-13 18:15:11,packed,Pasig,Ninja Van,TRK00050156,2026-07-12
217442,50156,2026-07-14 09:15:11,shipped,Quezon City,Ninja Van,TRK00050156,2026-07-12
217443,50156,2026-07-16 09:15:11,out_for_delivery,Cagayan de Oro,Ninja Van,TRK00050156,2026-07-12
217444,50156,2026-07-16 18:15:11,delivered,Quezon City,Ninja Van,TRK00050156,2026-07-12
217445,50157,2026-07-12 04:02:43,order_confirmed,Taguig,DHL eCommerce,TRK00050157,2026-07-12
217446,50157,2026-07-12 09:02:43,packed,Las Piñas,DHL eCommerce,TRK00050157,2026-07-12
217447,50157,2026-07-13 18:02:43,shipped,Cebu City,DHL eCommerce,TRK00050157,2026-07-12
217448,50157,2026-07-16 18:02:43,out_for_delivery,Bacolod,DHL eCommerce,TRK00050157,2026-07-12
217449,50157,2026-07-16 23:02:43,delivered,Parañaque,DHL eCommerce,TRK00050157,2026-07-12
217450,50158,2026-07-12 03:41:52,order_confirmed,Davao City,DHL eCommerce,TRK00050158,2026-07-12
217451,50158,2026-07-13 01:41:52,packed,Makati,DHL eCommerce,TRK00050158,2026-07-12
217452,50158,2026-07-14 19:41:52,shipped,Iloilo City,DHL eCommerce,TRK00050158,2026-07-12
217453,50158,2026-07-17 19:41:52,out_for_delivery,Iloilo City,DHL eCommerce,TRK00050158,2026-07-12
217454,50158,2026-07-18 06:41:52,delivered,Marikina,DHL eCommerce,TRK00050158,2026-07-12
217455,50158,2026-07-23 06:41:52,return_requested,Bacolod,DHL eCommerce,TRK00050158,2026-07-12
217456,50159,2026-07-12 19:55:00,order_confirmed,Parañaque,J&T Express,TRK00050159,2026-07-12
217457,50159,2026-07-13 18:55:00,packed,Las Piñas,J&T Express,TRK00050159,2026-07-12
217458,50159,2026-07-14 13:55:00,shipped,Taguig,J&T Express,TRK00050159,2026-07-12
217459,50159,2026-07-16 13:55:00,out_for_delivery,Makati,J&T Express,TRK00050159,2026-07-12
217460,50159,2026-07-16 22:55:00,delivered,Cebu City,J&T Express,TRK00050159,2026-07-12
217461,50160,2026-07-12 23:44:50,order_confirmed,Manila,LBC,TRK00050160,2026-07-12
217462,50160,2026-07-13 03:44:50,packed,Pasig,LBC,TRK00050160,2026-07-12
217463,50160,2026-07-14 20:44:50,shipped,Taguig,LBC,TRK00050160,2026-07-12
217464,50161,2026-07-12 20:09:54,order_confirmed,Taguig,LBC,TRK00050161,2026-07-12
217465,50161,2026-07-13 06:09:54,packed,Parañaque,LBC,TRK00050161,2026-07-12
217466,50161,2026-07-14 00:09:54,shipped,Cebu City,LBC,TRK00050161,2026-07-12
217467,50161,2026-07-17 00:09:54,out_for_delivery,Makati,LBC,TRK00050161,2026-07-12
217468,50161,2026-07-17 04:09:54,delivered,Quezon City,LBC,TRK00050161,2026-07-12
217469,50162,2026-07-12 22:32:34,order_confirmed,Las Piñas,Ninja Van,TRK00050162,2026-07-12
217470,50162,2026-07-13 02:32:34,packed,Cebu City,Ninja Van,TRK00050162,2026-07-12
217471,50162,2026-07-13 16:32:34,shipped,Pasig,Ninja Van,TRK00050162,2026-07-12
217472,50162,2026-07-17 16:32:34,out_for_delivery,Taguig,Ninja Van,TRK00050162,2026-07-12
217473,50162,2026-07-18 04:32:34,delivered,Las Piñas,Ninja Van,TRK00050162,2026-07-12
217474,50163,2026-07-12 10:08:43,order_confirmed,Makati,J&T Express,TRK00050163,2026-07-12
217475,50163,2026-07-13 09:08:43,packed,Las Piñas,J&T Express,TRK00050163,2026-07-12
217476,50163,2026-07-14 18:08:43,shipped,Taguig,J&T Express,TRK00050163,2026-07-12
217477,50163,2026-07-15 18:08:43,out_for_delivery,Davao City,J&T Express,TRK00050163,2026-07-12
217478,50163,2026-07-15 21:08:43,delivered,Cebu City,J&T Express,TRK00050163,2026-07-12
217479,50164,2026-07-12 14:47:02,order_confirmed,Pasig,J&T Express,TRK00050164,2026-07-12
217480,50164,2026-07-13 13:47:02,packed,Cebu City,J&T Express,TRK00050164,2026-07-12
217481,50164,2026-07-15 08:47:02,shipped,Quezon City,J&T Express,TRK00050164,2026-07-12
217482,50164,2026-07-17 08:47:02,out_for_delivery,Muntinlupa,J&T Express,TRK00050164,2026-07-12
217483,50164,2026-07-17 18:47:02,delivered,Muntinlupa,J&T Express,TRK00050164,2026-07-12
217484,50165,2026-07-12 15:47:40,order_confirmed,Manila,DHL eCommerce,TRK00050165,2026-07-12
217485,50165,2026-07-13 01:47:40,packed,Baguio,DHL eCommerce,TRK00050165,2026-07-12
217486,50165,2026-07-13 12:47:40,shipped,Las Piñas,DHL eCommerce,TRK00050165,2026-07-12
217487,50165,2026-07-17 12:47:40,out_for_delivery,Cebu City,DHL eCommerce,TRK00050165,2026-07-12
217488,50165,2026-07-18 00:47:40,delivered,Baguio,DHL eCommerce,TRK00050165,2026-07-12
217489,50165,2026-07-28 00:47:40,return_requested,Makati,DHL eCommerce,TRK00050165,2026-07-12
217490,50166,2026-07-12 05:42:39,order_confirmed,Cagayan de Oro,Ninja Van,TRK00050166,2026-07-12
217491,50166,2026-07-13 00:42:39,packed,Bacolod,Ninja Van,TRK00050166,2026-07-12
217492,50166,2026-07-14 13:42:39,shipped,Taguig,Ninja Van,TRK00050166,2026-07-12
217493,50166,2026-07-18 13:42:39,out_for_delivery,Marikina,Ninja Van,TRK00050166,2026-07-12
217494,50166,2026-07-18 19:42:39,delivered,Iloilo City,Ninja Van,TRK00050166,2026-07-12
217495,50167,2026-07-12 03:11:01,order_confirmed,Makati,Flash Express,TRK00050167,2026-07-12
217496,50167,2026-07-12 16:11:01,packed,Pasig,Flash Express,TRK00050167,2026-07-12
217497,50167,2026-07-14 01:11:01,shipped,Makati,Flash Express,TRK00050167,2026-07-12
217498,50167,2026-07-18 01:11:01,out_for_delivery,Pasig,Flash Express,TRK00050167,2026-07-12
217499,50167,2026-07-18 12:11:01,delivered,Baguio,Flash Express,TRK00050167,2026-07-12
217500,50168,2026-07-12 15:26:26,order_confirmed,Iloilo City,J&T Express,TRK00050168,2026-07-12
217501,50168,2026-07-12 16:26:26,cancelled,Cagayan de Oro,J&T Express,TRK00050168,2026-07-12
217502,50169,2026-07-12 12:28:20,order_confirmed,Las Piñas,Flash Express,TRK00050169,2026-07-12
217503,50169,2026-07-13 06:28:20,packed,Cebu City,Flash Express,TRK00050169,2026-07-12
217504,50169,2026-07-14 15:28:20,shipped,Davao City,Flash Express,TRK00050169,2026-07-12
217505,50169,2026-07-18 15:28:20,out_for_delivery,Makati,Flash Express,TRK00050169,2026-07-12
217506,50169,2026-07-18 22:28:20,delivered,Taguig,Flash Express,TRK00050169,2026-07-12
217507,50170,2026-07-12 07:14:00,order_confirmed,Baguio,LBC,TRK00050170,2026-07-12
217508,50170,2026-07-12 13:14:00,packed,Las Piñas,LBC,TRK00050170,2026-07-12
217509,50170,2026-07-13 13:14:00,shipped,Marikina,LBC,TRK00050170,2026-07-12
217510,50170,2026-07-18 13:14:00,out_for_delivery,Manila,LBC,TRK00050170,2026-07-12
217511,50170,2026-07-18 23:14:00,delivered,Manila,LBC,TRK00050170,2026-07-12
217512,50171,2026-07-12 15:46:56,order_confirmed,Taguig,LBC,TRK00050171,2026-07-12
217513,50171,2026-07-13 01:46:56,packed,Pasig,LBC,TRK00050171,2026-07-12
217514,50171,2026-07-14 04:46:56,shipped,Parañaque,LBC,TRK00050171,2026-07-12
217515,50172,2026-07-13 01:17:10,order_confirmed,Las Piñas,J&T Express,TRK00050172,2026-07-12
217516,50172,2026-07-13 09:17:10,packed,Pasig,J&T Express,TRK00050172,2026-07-12
217517,50172,2026-07-15 01:17:10,shipped,Las Piñas,J&T Express,TRK00050172,2026-07-12
217518,50172,2026-07-18 01:17:10,out_for_delivery,Davao City,J&T Express,TRK00050172,2026-07-12
217519,50172,2026-07-18 03:17:10,delivered,Iloilo City,J&T Express,TRK00050172,2026-07-12
217520,50173,2026-07-12 02:49:14,order_confirmed,Taguig,J&T Express,TRK00050173,2026-07-12
217521,50173,2026-07-12 13:49:14,packed,Cagayan de Oro,J&T Express,TRK00050173,2026-07-12
217522,50173,2026-07-13 09:49:14,shipped,Parañaque,J&T Express,TRK00050173,2026-07-12
217523,50173,2026-07-15 09:49:14,out_for_delivery,Cebu City,J&T Express,TRK00050173,2026-07-12
217524,50173,2026-07-15 18:49:14,delivered,Cebu City,J&T Express,TRK00050173,2026-07-12
217525,50174,2026-07-12 02:04:20,order_confirmed,Quezon City,Flash Express,TRK00050174,2026-07-12
217526,50174,2026-07-12 12:04:20,packed,Makati,Flash Express,TRK00050174,2026-07-12
217527,50174,2026-07-13 22:04:20,shipped,Pasig,Flash Express,TRK00050174,2026-07-12
217528,50174,2026-07-17 22:04:20,out_for_delivery,Iloilo City,Flash Express,TRK00050174,2026-07-12
217529,50174,2026-07-18 08:04:20,delivered,Cebu City,Flash Express,TRK00050174,2026-07-12
217530,50175,2026-07-12 05:13:26,order_confirmed,Cagayan de Oro,Flash Express,TRK00050175,2026-07-12
217531,50175,2026-07-12 21:13:26,packed,Cagayan de Oro,Flash Express,TRK00050175,2026-07-12
217532,50175,2026-07-14 13:13:26,shipped,Marikina,Flash Express,TRK00050175,2026-07-12
217533,50175,2026-07-17 13:13:26,out_for_delivery,Makati,Flash Express,TRK00050175,2026-07-12
217534,50175,2026-07-17 20:13:26,delivered,Cagayan de Oro,Flash Express,TRK00050175,2026-07-12
217535,50176,2026-07-12 06:40:51,order_confirmed,Taguig,Flash Express,TRK00050176,2026-07-12
217536,50176,2026-07-12 22:40:51,packed,Manila,Flash Express,TRK00050176,2026-07-12
217537,50176,2026-07-13 08:40:51,shipped,Cagayan de Oro,Flash Express,TRK00050176,2026-07-12
217538,50176,2026-07-18 08:40:51,out_for_delivery,Bacolod,Flash Express,TRK00050176,2026-07-12
217539,50176,2026-07-18 16:40:51,delivered,Manila,Flash Express,TRK00050176,2026-07-12
217540,50177,2026-07-13 00:39:28,order_confirmed,Quezon City,LBC,TRK00050177,2026-07-12
217541,50177,2026-07-13 21:39:28,packed,Quezon City,LBC,TRK00050177,2026-07-12
217542,50177,2026-07-14 14:39:28,shipped,Taguig,LBC,TRK00050177,2026-07-12
217543,50178,2026-07-12 04:15:13,order_confirmed,Baguio,Flash Express,TRK00050178,2026-07-12
217544,50178,2026-07-12 14:15:13,packed,Iloilo City,Flash Express,TRK00050178,2026-07-12
217545,50178,2026-07-13 10:15:13,shipped,Cebu City,Flash Express,TRK00050178,2026-07-12
217546,50178,2026-07-16 10:15:13,out_for_delivery,Quezon City,Flash Express,TRK00050178,2026-07-12
217547,50178,2026-07-16 22:15:13,delivered,Cebu City,Flash Express,TRK00050178,2026-07-12
217548,50179,2026-07-12 15:49:47,order_confirmed,Iloilo City,Flash Express,TRK00050179,2026-07-12
217549,50179,2026-07-12 22:49:47,packed,Davao City,Flash Express,TRK00050179,2026-07-12
217550,50179,2026-07-13 12:49:47,shipped,Makati,Flash Express,TRK00050179,2026-07-12
217551,50179,2026-07-18 12:49:47,out_for_delivery,Pasig,Flash Express,TRK00050179,2026-07-12
217552,50179,2026-07-18 20:49:47,delivered,Muntinlupa,Flash Express,TRK00050179,2026-07-12
217553,50180,2026-07-12 06:41:14,order_confirmed,Baguio,J&T Express,TRK00050180,2026-07-12
217554,50180,2026-07-13 04:41:14,packed,Pasig,J&T Express,TRK00050180,2026-07-12
217555,50180,2026-07-14 05:41:14,shipped,Quezon City,J&T Express,TRK00050180,2026-07-12
217556,50180,2026-07-19 05:41:14,out_for_delivery,Iloilo City,J&T Express,TRK00050180,2026-07-12
217557,50180,2026-07-19 10:41:14,delivered,Muntinlupa,J&T Express,TRK00050180,2026-07-12
217558,50181,2026-07-12 02:47:12,order_confirmed,Iloilo City,DHL eCommerce,TRK00050181,2026-07-12
217559,50181,2026-07-12 22:47:12,packed,Cagayan de Oro,DHL eCommerce,TRK00050181,2026-07-12
217560,50181,2026-07-14 01:47:12,shipped,Parañaque,DHL eCommerce,TRK00050181,2026-07-12
217561,50181,2026-07-19 01:47:12,out_for_delivery,Pasig,DHL eCommerce,TRK00050181,2026-07-12
217562,50181,2026-07-19 10:47:12,delivered,Cebu City,DHL eCommerce,TRK00050181,2026-07-12
217563,50182,2026-07-12 10:22:26,order_confirmed,Marikina,Flash Express,TRK00050182,2026-07-12
217564,50182,2026-07-12 19:22:26,packed,Iloilo City,Flash Express,TRK00050182,2026-07-12
217565,50182,2026-07-14 03:22:26,shipped,Marikina,Flash Express,TRK00050182,2026-07-12
217566,50182,2026-07-16 03:22:26,out_for_delivery,Parañaque,Flash Express,TRK00050182,2026-07-12
217567,50182,2026-07-16 07:22:26,delivered,Davao City,Flash Express,TRK00050182,2026-07-12
217568,50183,2026-07-12 01:01:53,order_confirmed,Bacolod,J&T Express,TRK00050183,2026-07-12
217569,50183,2026-07-12 13:01:53,packed,Parañaque,J&T Express,TRK00050183,2026-07-12
217570,50183,2026-07-14 11:01:53,shipped,Marikina,J&T Express,TRK00050183,2026-07-12
217571,50183,2026-07-19 11:01:53,out_for_delivery,Davao City,J&T Express,TRK00050183,2026-07-12
217572,50183,2026-07-19 17:01:53,delivered,Cebu City,J&T Express,TRK00050183,2026-07-12
217573,50184,2026-07-12 10:36:41,order_confirmed,Pasig,LBC,TRK00050184,2026-07-12
217574,50184,2026-07-13 00:36:41,packed,Baguio,LBC,TRK00050184,2026-07-12
217575,50184,2026-07-14 08:36:41,shipped,Iloilo City,LBC,TRK00050184,2026-07-12
217576,50184,2026-07-18 08:36:41,out_for_delivery,Manila,LBC,TRK00050184,2026-07-12
217577,50184,2026-07-18 12:36:41,delivered,Davao City,LBC,TRK00050184,2026-07-12
217578,50185,2026-07-12 16:46:56,order_confirmed,Davao City,Flash Express,TRK00050185,2026-07-12
217579,50186,2026-07-12 16:46:47,order_confirmed,Parañaque,LBC,TRK00050186,2026-07-12
217580,50186,2026-07-12 23:46:47,packed,Iloilo City,LBC,TRK00050186,2026-07-12
217581,50186,2026-07-13 13:46:47,shipped,Manila,LBC,TRK00050186,2026-07-12
217582,50186,2026-07-16 13:46:47,out_for_delivery,Baguio,LBC,TRK00050186,2026-07-12
217583,50186,2026-07-17 01:46:47,delivered,Parañaque,LBC,TRK00050186,2026-07-12
217584,50187,2026-07-12 02:50:33,order_confirmed,Manila,J&T Express,TRK00050187,2026-07-12
217585,50187,2026-07-12 14:50:33,packed,Pasig,J&T Express,TRK00050187,2026-07-12
217586,50187,2026-07-13 06:50:33,shipped,Baguio,J&T Express,TRK00050187,2026-07-12
217587,50187,2026-07-15 06:50:33,out_for_delivery,Makati,J&T Express,TRK00050187,2026-07-12
217588,50187,2026-07-15 08:50:33,delivered,Bacolod,J&T Express,TRK00050187,2026-07-12
217589,50187,2026-07-25 08:50:33,return_requested,Bacolod,J&T Express,TRK00050187,2026-07-12
217590,50188,2026-07-12 05:09:31,order_confirmed,Marikina,J&T Express,TRK00050188,2026-07-12
217591,50188,2026-07-12 20:09:31,packed,Taguig,J&T Express,TRK00050188,2026-07-12
217592,50188,2026-07-13 13:09:31,shipped,Parañaque,J&T Express,TRK00050188,2026-07-12
