event_id,order_id,event_timestamp,event_type,hub_city,carrier,tracking_number,batch_date
218814,50468,2026-07-27 10:55:55,return_requested,Bacolod,Flash Express,TRK00050468,2026-07-14
218815,50469,2026-07-14 03:15:08,order_confirmed,Las Piñas,J&T Express,TRK00050469,2026-07-14
218816,50469,2026-07-14 05:15:08,cancelled,Davao City,J&T Express,TRK00050469,2026-07-14
218817,50470,2026-07-14 09:53:42,order_confirmed,Bacolod,Flash Express,TRK00050470,2026-07-14
218818,50470,2026-07-15 06:53:42,packed,Muntinlupa,Flash Express,TRK00050470,2026-07-14
218819,50470,2026-07-15 14:53:42,shipped,Parañaque,Flash Express,TRK00050470,2026-07-14
218820,50470,2026-07-19 14:53:42,out_for_delivery,Cagayan de Oro,Flash Express,TRK00050470,2026-07-14
218821,50470,2026-07-19 20:53:42,delivered,Baguio,Flash Express,TRK00050470,2026-07-14
218822,50471,2026-07-14 09:33:30,order_confirmed,Las Piñas,DHL eCommerce,TRK00050471,2026-07-14
218823,50471,2026-07-14 19:33:30,packed,Cagayan de Oro,DHL eCommerce,TRK00050471,2026-07-14
218824,50471,2026-07-16 16:33:30,shipped,Taguig,DHL eCommerce,TRK00050471,2026-07-14
218825,50471,2026-07-21 16:33:30,out_for_delivery,Baguio,DHL eCommerce,TRK00050471,2026-07-14
218826,50471,2026-07-22 03:33:30,delivered,Manila,DHL eCommerce,TRK00050471,2026-07-14
218827,50472,2026-07-14 11:23:52,order_confirmed,Iloilo City,J&T Express,TRK00050472,2026-07-14
218828,50472,2026-07-14 23:23:52,packed,Las Piñas,J&T Express,TRK00050472,2026-07-14
218829,50472,2026-07-15 18:23:52,shipped,Cagayan de Oro,J&T Express,TRK00050472,2026-07-14
218830,50472,2026-07-17 18:23:52,out_for_delivery,Davao City,J&T Express,TRK00050472,2026-07-14
218831,50472,2026-07-18 05:23:52,delivered,Iloilo City,J&T Express,TRK00050472,2026-07-14
218832,50473,2026-07-14 12:40:40,order_confirmed,Cebu City,Ninja Van,TRK00050473,2026-07-14
218833,50473,2026-07-14 21:40:40,packed,Pasig,Ninja Van,TRK00050473,2026-07-14
218834,50473,2026-07-16 05:40:40,shipped,Manila,Ninja Van,TRK00050473,2026-07-14
218835,50473,2026-07-17 05:40:40,out_for_delivery,Baguio,Ninja Van,TRK00050473,2026-07-14
218836,50473,2026-07-17 15:40:40,delivered,Pasig,Ninja Van,TRK00050473,2026-07-14
218837,50474,2026-07-14 14:29:13,order_confirmed,Bacolod,J&T Express,TRK00050474,2026-07-14
218838,50474,2026-07-14 20:29:13,packed,Quezon City,J&T Express,TRK00050474,2026-07-14
218839,50474,2026-07-15 11:29:13,shipped,Makati,J&T Express,TRK00050474,2026-07-14
218840,50474,2026-07-18 11:29:13,out_for_delivery,Parañaque,J&T Express,TRK00050474,2026-07-14
218841,50474,2026-07-18 19:29:13,delivered,Pasig,J&T Express,TRK00050474,2026-07-14
218842,50475,2026-07-14 18:58:36,order_confirmed,Muntinlupa,LBC,TRK00050475,2026-07-14
218843,50475,2026-07-15 02:58:36,packed,Quezon City,LBC,TRK00050475,2026-07-14
218844,50475,2026-07-16 10:58:36,shipped,Taguig,LBC,TRK00050475,2026-07-14
218845,50475,2026-07-19 10:58:36,out_for_delivery,Iloilo City,LBC,TRK00050475,2026-07-14
218846,50475,2026-07-19 16:58:36,delivered,Las Piñas,LBC,TRK00050475,2026-07-14
218847,50475,2026-07-26 16:58:36,return_requested,Davao City,LBC,TRK00050475,2026-07-14
218848,50476,2026-07-14 03:04:29,order_confirmed,Baguio,Ninja Van,TRK00050476,2026-07-14
218849,50476,2026-07-14 17:04:29,packed,Manila,Ninja Van,TRK00050476,2026-07-14
218850,50476,2026-07-16 04:04:29,shipped,Quezon City,Ninja Van,TRK00050476,2026-07-14
218851,50477,2026-07-14 13:28:02,order_confirmed,Cagayan de Oro,J&T Express,TRK00050477,2026-07-14
218852,50477,2026-07-15 01:28:02,packed,Taguig,J&T Express,TRK00050477,2026-07-14
218853,50477,2026-07-16 18:28:02,shipped,Pasig,J&T Express,TRK00050477,2026-07-14
218854,50478,2026-07-14 16:59:29,order_confirmed,Cebu City,Flash Express,TRK00050478,2026-07-14
218855,50478,2026-07-15 16:59:29,packed,Makati,Flash Express,TRK00050478,2026-07-14
218856,50478,2026-07-17 06:59:29,shipped,Baguio,Flash Express,TRK00050478,2026-07-14
218857,50478,2026-07-19 06:59:29,out_for_delivery,Marikina,Flash Express,TRK00050478,2026-07-14
218858,50478,2026-07-19 10:59:29,delivered,Quezon City,Flash Express,TRK00050478,2026-07-14
218859,50479,2026-07-14 06:39:41,order_confirmed,Quezon City,Flash Express,TRK00050479,2026-07-14
218860,50479,2026-07-14 19:39:41,packed,Pasig,Flash Express,TRK00050479,2026-07-14
218861,50479,2026-07-16 18:39:41,shipped,Muntinlupa,Flash Express,TRK00050479,2026-07-14
218862,50479,2026-07-18 18:39:41,out_for_delivery,Cebu City,Flash Express,TRK00050479,2026-07-14
218863,50479,2026-07-18 20:39:41,delivered,Cagayan de Oro,Flash Express,TRK00050479,2026-07-14
218864,50480,2026-07-14 12:12:32,order_confirmed,Parañaque,Ninja Van,TRK00050480,2026-07-14
218865,50480,2026-07-14 15:12:32,cancelled,Cagayan de Oro,Ninja Van,TRK00050480,2026-07-14
218866,50481,2026-07-14 11:27:08,order_confirmed,Pasig,Ninja Van,TRK00050481,2026-07-14
218867,50481,2026-07-15 03:27:08,packed,Taguig,Ninja Van,TRK00050481,2026-07-14
218868,50481,2026-07-15 16:27:08,shipped,Las Piñas,Ninja Van,TRK00050481,2026-07-14
218869,50481,2026-07-17 16:27:08,out_for_delivery,Marikina,Ninja Van,TRK00050481,2026-07-14
218870,50481,2026-07-18 02:27:08,delivered,Bacolod,Ninja Van,TRK00050481,2026-07-14
218871,50482,2026-07-14 12:18:53,order_confirmed,Iloilo City,Flash Express,TRK00050482,2026-07-14
218872,50482,2026-07-14 23:18:53,packed,Quezon City,Flash Express,TRK00050482,2026-07-14
218873,50482,2026-07-16 23:18:53,shipped,Bacolod,Flash Express,TRK00050482,2026-07-14
218874,50482,2026-07-19 23:18:53,out_for_delivery,Cagayan de Oro,Flash Express,TRK00050482,2026-07-14
218875,50482,2026-07-20 06:18:53,delivered,Quezon City,Flash Express,TRK00050482,2026-07-14
218876,50482,2026-07-24 06:18:53,return_requested,Bacolod,Flash Express,TRK00050482,2026-07-14
218877,50483,2026-07-14 07:23:21,order_confirmed,Las Piñas,Flash Express,TRK00050483,2026-07-14
218878,50483,2026-07-15 02:23:21,packed,Baguio,Flash Express,TRK00050483,2026-07-14
218879,50483,2026-07-16 09:23:21,shipped,Marikina,Flash Express,TRK00050483,2026-07-14
218880,50483,2026-07-21 09:23:21,out_for_delivery,Bacolod,Flash Express,TRK00050483,2026-07-14
218881,50483,2026-07-21 12:23:21,delivered,Cebu City,Flash Express,TRK00050483,2026-07-14
218882,50484,2026-07-14 16:42:19,order_confirmed,Iloilo City,DHL eCommerce,TRK00050484,2026-07-14
218883,50484,2026-07-15 08:42:19,packed,Marikina,DHL eCommerce,TRK00050484,2026-07-14
218884,50484,2026-07-16 01:42:19,shipped,Iloilo City,DHL eCommerce,TRK00050484,2026-07-14
218885,50484,2026-07-17 01:42:19,out_for_delivery,Taguig,DHL eCommerce,TRK00050484,2026-07-14
218886,50484,2026-07-17 04:42:19,delivered,Las Piñas,DHL eCommerce,TRK00050484,2026-07-14
218887,50485,2026-07-14 02:05:28,order_confirmed,Taguig,Ninja Van,TRK00050485,2026-07-14
218888,50485,2026-07-14 08:05:28,packed,Cebu City,Ninja Van,TRK00050485,2026-07-14
218889,50485,2026-07-16 05:05:28,shipped,Pasig,Ninja Van,TRK00050485,2026-07-14
218890,50485,2026-07-19 05:05:28,out_for_delivery,Marikina,Ninja Van,TRK00050485,2026-07-14
218891,50485,2026-07-19 10:05:28,delivered,Quezon City,Ninja Van,TRK00050485,2026-07-14
218892,50486,2026-07-14 13:45:17,order_confirmed,Baguio,Flash Express,TRK00050486,2026-07-14
218893,50486,2026-07-15 01:45:17,packed,Makati,Flash Express,TRK00050486,2026-07-14
218894,50486,2026-07-16 19:45:17,shipped,Bacolod,Flash Express,TRK00050486,2026-07-14
218895,50487,2026-07-14 04:47:16,order_confirmed,Marikina,LBC,TRK00050487,2026-07-14
218896,50487,2026-07-14 12:47:16,packed,Marikina,LBC,TRK00050487,2026-07-14
218897,50487,2026-07-14 22:47:16,shipped,Parañaque,LBC,TRK00050487,2026-07-14
218898,50487,2026-07-16 22:47:16,out_for_delivery,Taguig,LBC,TRK00050487,2026-07-14
218899,50487,2026-07-17 04:47:16,delivered,Parañaque,LBC,TRK00050487,2026-07-14
218900,50488,2026-07-14 04:29:15,order_confirmed,Bacolod,DHL eCommerce,TRK00050488,2026-07-14
218901,50488,2026-07-15 01:29:15,packed,Muntinlupa,DHL eCommerce,TRK00050488,2026-07-14
218902,50488,2026-07-16 12:29:15,shipped,Davao City,DHL eCommerce,TRK00050488,2026-07-14
218903,50488,2026-07-17 12:29:15,out_for_delivery,Pasig,DHL eCommerce,TRK00050488,2026-07-14
218904,50488,2026-07-17 20:29:15,delivered,Bacolod,DHL eCommerce,TRK00050488,2026-07-14
218905,50489,2026-07-14 11:03:05,order_confirmed,Pasig,Flash Express,TRK00050489,2026-07-14
218906,50489,2026-07-15 02:03:05,packed,Baguio,Flash Express,TRK00050489,2026-07-14
218907,50489,2026-07-16 17:03:05,shipped,Cebu City,Flash Express,TRK00050489,2026-07-14
218908,50489,2026-07-17 17:03:05,out_for_delivery,Davao City,Flash Express,TRK00050489,2026-07-14
218909,50489,2026-07-17 22:03:05,delivered,Cebu City,Flash Express,TRK00050489,2026-07-14
218910,50489,2026-07-18 22:03:05,return_requested,Marikina,Flash Express,TRK00050489,2026-07-14
218911,50490,2026-07-14 09:25:32,order_confirmed,Cebu City,J&T Express,TRK00050490,2026-07-14
218912,50490,2026-07-14 15:25:32,packed,Manila,J&T Express,TRK00050490,2026-07-14
218913,50490,2026-07-15 12:25:32,shipped,Quezon City,J&T Express,TRK00050490,2026-07-14
218914,50490,2026-07-17 12:25:32,out_for_delivery,Davao City,J&T Express,TRK00050490,2026-07-14
218915,50490,2026-07-17 16:25:32,delivered,Cagayan de Oro,J&T Express,TRK00050490,2026-07-14
218916,50491,2026-07-14 22:49:56,order_confirmed,Manila,Ninja Van,TRK00050491,2026-07-14
218917,50492,2026-07-14 10:39:33,order_confirmed,Manila,J&T Express,TRK00050492,2026-07-14
218918,50492,2026-07-14 15:39:33,packed,Las Piñas,J&T Express,TRK00050492,2026-07-14
218919,50492,2026-07-15 18:39:33,shipped,Bacolod,J&T Express,TRK00050492,2026-07-14
218920,50492,2026-07-20 18:39:33,out_for_delivery,Cagayan de Oro,J&T Express,TRK00050492,2026-07-14
218921,50492,2026-07-20 23:39:33,delivered,Manila,J&T Express,TRK00050492,2026-07-14
218922,50493,2026-07-14 10:20:46,order_confirmed,Marikina,LBC,TRK00050493,2026-07-14
218923,50493,2026-07-15 00:20:46,packed,Quezon City,LBC,TRK00050493,2026-07-14
218924,50493,2026-07-15 10:20:46,shipped,Cagayan de Oro,LBC,TRK00050493,2026-07-14
218925,50493,2026-07-17 10:20:46,out_for_delivery,Manila,LBC,TRK00050493,2026-07-14
218926,50493,2026-07-17 12:20:46,delivered,Bacolod,LBC,TRK00050493,2026-07-14
218927,50494,2026-07-14 15:37:36,order_confirmed,Cagayan de Oro,DHL eCommerce,TRK00050494,2026-07-14
218928,50494,2026-07-15 04:37:36,packed,Taguig,DHL eCommerce,TRK00050494,2026-07-14
218929,50494,2026-07-16 10:37:36,shipped,Iloilo City,DHL eCommerce,TRK00050494,2026-07-14
218930,50494,2026-07-20 10:37:36,out_for_delivery,Iloilo City,DHL eCommerce,TRK00050494,2026-07-14
218931,50494,2026-07-20 13:37:36,delivered,Marikina,DHL eCommerce,TRK00050494,2026-07-14
218932,50495,2026-07-14 21:32:11,order_confirmed,Cagayan de Oro,Ninja Van,TRK00050495,2026-07-14
218933,50495,2026-07-15 01:32:11,packed,Manila,Ninja Van,TRK00050495,2026-07-14
218934,50495,2026-07-16 12:32:11,shipped,Quezon City,Ninja Van,TRK00050495,2026-07-14
218935,50495,2026-07-21 12:32:11,out_for_delivery,Cagayan de Oro,Ninja Van,TRK00050495,2026-07-14
218936,50495,2026-07-21 19:32:11,delivered,Marikina,Ninja Van,TRK00050495,2026-07-14
218937,50496,2026-07-14 02:44:43,order_confirmed,Iloilo City,DHL eCommerce,TRK00050496,2026-07-14
218938,50496,2026-07-14 17:44:43,packed,Taguig,DHL eCommerce,TRK00050496,2026-07-14
218939,50496,2026-07-16 01:44:43,shipped,Las Piñas,DHL eCommerce,TRK00050496,2026-07-14
218940,50496,2026-07-20 01:44:43,out_for_delivery,Quezon City,DHL eCommerce,TRK00050496,2026-07-14
218941,50496,2026-07-20 12:44:43,delivered,Pasig,DHL eCommerce,TRK00050496,2026-07-14
218942,50497,2026-07-14 05:03:52,order_confirmed,Makati,DHL eCommerce,TRK00050497,2026-07-14
218943,50497,2026-07-14 20:03:52,packed,Iloilo City,DHL eCommerce,TRK00050497,2026-07-14
218944,50497,2026-07-15 21:03:52,shipped,Cagayan de Oro,DHL eCommerce,TRK00050497,2026-07-14
218945,50497,2026-07-20 21:03:52,out_for_delivery,Pasig,DHL eCommerce,TRK00050497,2026-07-14
218946,50497,2026-07-21 07:03:52,delivered,Quezon City,DHL eCommerce,TRK00050497,2026-07-14
218947,50497,2026-08-03 07:03:52,return_requested,Cagayan de Oro,DHL eCommerce,TRK00050497,2026-07-14
218948,50498,2026-07-14 18:56:00,order_confirmed,Cebu City,LBC,TRK00050498,2026-07-14
218949,50498,2026-07-15 14:56:00,packed,Taguig,LBC,TRK00050498,2026-07-14
218950,50498,2026-07-17 07:56:00,shipped,Las Piñas,LBC,TRK00050498,2026-07-14
218951,50498,2026-07-18 07:56:00,out_for_delivery,Cebu City,LBC,TRK00050498,2026-07-14
218952,50498,2026-07-18 15:56:00,delivered,Bacolod,LBC,TRK00050498,2026-07-14
218953,50499,2026-07-15 00:46:50,order_confirmed,Cagayan de Oro,Flash Express,TRK00050499,2026-07-14
218954,50499,2026-07-15 14:46:50,packed,Cagayan de Oro,Flash Express,TRK00050499,2026-07-14
218955,50499,2026-07-17 09:46:50,shipped,Davao City,Flash Express,TRK00050499,2026-07-14
218956,50500,2026-07-14 20:28:54,order_confirmed,Marikina,J&T Express,TRK00050500,2026-07-14
218957,50500,2026-07-15 14:28:54,packed,Bacolod,J&T Express,TRK00050500,2026-07-14
218958,50500,2026-07-15 22:28:54,shipped,Parañaque,J&T Express,TRK00050500,2026-07-14
218959,50500,2026-07-19 22:28:54,out_for_delivery,Iloilo City,J&T Express,TRK00050500,2026-07-14
218960,50500,2026-07-20 03:28:54,delivered,Taguig,J&T Express,TRK00050500,2026-07-14
218961,50501,2026-07-14 23:43:34,order_confirmed,Cebu City,Ninja Van,TRK00050501,2026-07-14
218962,50501,2026-07-15 09:43:34,packed,Manila,Ninja Van,TRK00050501,2026-07-14
218963,50501,2026-07-16 16:43:34,shipped,Quezon City,Ninja Van,TRK00050501,2026-07-14
218964,50501,2026-07-18 16:43:34,out_for_delivery,Makati,Ninja Van,TRK00050501,2026-07-14
218965,50501,2026-07-18 18:43:34,delivered,Iloilo City,Ninja Van,TRK00050501,2026-07-14
218966,50502,2026-07-14 09:26:43,order_confirmed,Pasig,DHL eCommerce,TRK00050502,2026-07-14
218967,50502,2026-07-14 14:26:43,packed,Taguig,DHL eCommerce,TRK00050502,2026-07-14
218968,50502,2026-07-14 21:26:43,shipped,Parañaque,DHL eCommerce,TRK00050502,2026-07-14
218969,50502,2026-07-16 21:26:43,out_for_delivery,Cebu City,DHL eCommerce,TRK00050502,2026-07-14
218970,50502,2026-07-17 02:26:43,delivered,Makati,DHL eCommerce,TRK00050502,2026-07-14
218971,50503,2026-07-14 15:21:02,order_confirmed,Makati,LBC,TRK00050503,2026-07-14
218972,50503,2026-07-15 03:21:02,packed,Bacolod,LBC,TRK00050503,2026-07-14
218973,50503,2026-07-15 15:21:02,shipped,Cebu City,LBC,TRK00050503,2026-07-14
218974,50503,2026-07-16 15:21:02,out_for_delivery,Pasig,LBC,TRK00050503,2026-07-14
218975,50503,2026-07-17 03:21:02,delivered,Taguig,LBC,TRK00050503,2026-07-14
218976,50504,2026-07-14 16:31:40,order_confirmed,Manila,Ninja Van,TRK00050504,2026-07-14
218977,50504,2026-07-15 01:31:40,packed,Makati,Ninja Van,TRK00050504,2026-07-14
218978,50504,2026-07-16 16:31:40,shipped,Las Piñas,Ninja Van,TRK00050504,2026-07-14
218979,50504,2026-07-21 16:31:40,out_for_delivery,Taguig,Ninja Van,TRK00050504,2026-07-14
218980,50504,2026-07-22 00:31:40,delivered,Davao City,Ninja Van,TRK00050504,2026-07-14
218981,50504,2026-08-03 00:31:40,return_requested,Cebu City,Ninja Van,TRK00050504,2026-07-14
218982,50505,2026-07-14 03:39:39,order_confirmed,Pasig,J&T Express,TRK00050505,2026-07-14
218983,50505,2026-07-15 02:39:39,packed,Cebu City,J&T Express,TRK00050505,2026-07-14
218984,50505,2026-07-16 21:39:39,shipped,Quezon City,J&T Express,TRK00050505,2026-07-14
218985,50505,2026-07-18 21:39:39,out_for_delivery,Muntinlupa,J&T Express,TRK00050505,2026-07-14
218986,50505,2026-07-19 07:39:39,delivered,Muntinlupa,J&T Express,TRK00050505,2026-07-14
218987,50506,2026-07-14 04:21:01,order_confirmed,Cagayan de Oro,DHL eCommerce,TRK00050506,2026-07-14
218988,50506,2026-07-14 14:21:01,packed,Makati,DHL eCommerce,TRK00050506,2026-07-14
218989,50506,2026-07-15 01:21:01,shipped,Davao City,DHL eCommerce,TRK00050506,2026-07-14
218990,50506,2026-07-19 01:21:01,out_for_delivery,Cebu City,DHL eCommerce,TRK00050506,2026-07-14
218991,50506,2026-07-19 13:21:01,delivered,Baguio,DHL eCommerce,TRK00050506,2026-07-14
218992,50507,2026-07-14 14:19:26,order_confirmed,Cebu City,J&T Express,TRK00050507,2026-07-14
218993,50507,2026-07-15 02:19:26,cancelled,Parañaque,J&T Express,TRK00050507,2026-07-14
218994,50508,2026-07-14 12:34:20,order_confirmed,Marikina,Flash Express,TRK00050508,2026-07-14
218995,50508,2026-07-15 00:34:20,packed,Taguig,Flash Express,TRK00050508,2026-07-14
218996,50508,2026-07-16 19:34:20,shipped,Marikina,Flash Express,TRK00050508,2026-07-14
218997,50508,2026-07-20 19:34:20,out_for_delivery,Iloilo City,Flash Express,TRK00050508,2026-07-14
218998,50508,2026-07-21 07:34:20,delivered,Davao City,Flash Express,TRK00050508,2026-07-14
218999,50509,2026-07-14 07:31:00,order_confirmed,Pasig,Ninja Van,TRK00050509,2026-07-14
219000,50509,2026-07-14 23:31:00,packed,Makati,Ninja Van,TRK00050509,2026-07-14
219001,50509,2026-07-16 17:31:00,shipped,Pasig,Ninja Van,TRK00050509,2026-07-14
219002,50509,2026-07-18 17:31:00,out_for_delivery,Baguio,Ninja Van,TRK00050509,2026-07-14
219003,50509,2026-07-19 00:31:00,delivered,Taguig,Ninja Van,TRK00050509,2026-07-14
219004,50510,2026-07-14 15:38:56,order_confirmed,Davao City,Flash Express,TRK00050510,2026-07-14
219005,50510,2026-07-15 14:38:56,packed,Iloilo City,Flash Express,TRK00050510,2026-07-14
219006,50510,2026-07-16 17:38:56,shipped,Davao City,Flash Express,TRK00050510,2026-07-14
219007,50511,2026-07-15 00:04:10,order_confirmed,Iloilo City,Flash Express,TRK00050511,2026-07-14
219008,50511,2026-07-15 12:04:10,packed,Pasig,Flash Express,TRK00050511,2026-07-14
219009,50511,2026-07-16 18:04:10,shipped,Cebu City,Flash Express,TRK00050511,2026-07-14
219010,50511,2026-07-17 18:04:10,out_for_delivery,Pasig,Flash Express,TRK00050511,2026-07-14
219011,50511,2026-07-17 22:04:10,delivered,Baguio,Flash Express,TRK00050511,2026-07-14
219012,50512,2026-07-14 02:18:14,order_confirmed,Cebu City,LBC,TRK00050512,2026-07-14
219013,50512,2026-07-14 13:18:14,packed,Baguio,LBC,TRK00050512,2026-07-14
219014,50512,2026-07-15 01:18:14,shipped,Cebu City,LBC,TRK00050512,2026-07-14
219015,50512,2026-07-16 01:18:14,out_for_delivery,Bacolod,LBC,TRK00050512,2026-07-14
219016,50512,2026-07-16 04:18:14,delivered,Pasig,LBC,TRK00050512,2026-07-14
219017,50513,2026-07-14 01:06:20,order_confirmed,Quezon City,Ninja Van,TRK00050513,2026-07-14
219018,50513,2026-07-15 00:06:20,packed,Pasig,Ninja Van,TRK00050513,2026-07-14
219019,50513,2026-07-15 14:06:20,shipped,Las Piñas,Ninja Van,TRK00050513,2026-07-14
219020,50513,2026-07-20 14:06:20,out_for_delivery,Davao City,Ninja Van,TRK00050513,2026-07-14
219021,50513,2026-07-20 20:06:20,delivered,Iloilo City,Ninja Van,TRK00050513,2026-07-14
219022,50514,2026-07-14 05:06:26,order_confirmed,Taguig,J&T Express,TRK00050514,2026-07-14
219023,50514,2026-07-14 16:06:26,packed,Cagayan de Oro,J&T Express,TRK00050514,2026-07-14
219024,50514,2026-07-15 12:06:26,shipped,Parañaque,J&T Express,TRK00050514,2026-07-14
219025,50514,2026-07-17 12:06:26,out_for_delivery,Cebu City,J&T Express,TRK00050514,2026-07-14
219026,50514,2026-07-17 21:06:26,delivered,Cebu City,J&T Express,TRK00050514,2026-07-14
219027,50515,2026-07-14 07:34:51,order_confirmed,Quezon City,Flash Express,TRK00050515,2026-07-14
219028,50515,2026-07-14 17:34:51,packed,Makati,Flash Express,TRK00050515,2026-07-14
219029,50515,2026-07-16 03:34:51,shipped,Pasig,Flash Express,TRK00050515,2026-07-14
219030,50515,2026-07-20 03:34:51,out_for_delivery,Iloilo City,Flash Express,TRK00050515,2026-07-14
219031,50515,2026-07-20 13:34:51,delivered,Cebu City,Flash Express,TRK00050515,2026-07-14
219032,50516,2026-07-14 23:35:28,order_confirmed,Pasig,Flash Express,TRK00050516,2026-07-14
219033,50516,2026-07-15 15:35:28,packed,Cagayan de Oro,Flash Express,TRK00050516,2026-07-14
219034,50516,2026-07-17 07:35:28,shipped,Cagayan de Oro,Flash Express,TRK00050516,2026-07-14
219035,50517,2026-07-14 02:32:42,order_confirmed,Cagayan de Oro,J&T Express,TRK00050517,2026-07-14
219036,50517,2026-07-14 16:32:42,packed,Davao City,J&T Express,TRK00050517,2026-07-14
219037,50517,2026-07-16 10:32:42,shipped,Davao City,J&T Express,TRK00050517,2026-07-14
219038,50517,2026-07-21 10:32:42,out_for_delivery,Baguio,J&T Express,TRK00050517,2026-07-14
219039,50517,2026-07-21 21:32:42,delivered,Taguig,J&T Express,TRK00050517,2026-07-14
219040,50518,2026-07-14 23:35:10,order_confirmed,Makati,LBC,TRK00050518,2026-07-14
219041,50518,2026-07-15 21:35:10,packed,Bacolod,LBC,TRK00050518,2026-07-14
219042,50518,2026-07-17 07:35:10,shipped,Quezon City,LBC,TRK00050518,2026-07-14
219043,50518,2026-07-20 07:35:10,out_for_delivery,Quezon City,LBC,TRK00050518,2026-07-14
219044,50518,2026-07-20 10:35:10,delivered,Taguig,LBC,TRK00050518,2026-07-14
219045,50519,2026-07-14 13:51:02,order_confirmed,Baguio,Flash Express,TRK00050519,2026-07-14
219046,50519,2026-07-14 23:51:02,packed,Iloilo City,Flash Express,TRK00050519,2026-07-14
219047,50519,2026-07-15 19:51:02,shipped,Cebu City,Flash Express,TRK00050519,2026-07-14
219048,50519,2026-07-18 19:51:02,out_for_delivery,Quezon City,Flash Express,TRK00050519,2026-07-14
219049,50519,2026-07-19 07:51:02,delivered,Cebu City,Flash Express,TRK00050519,2026-07-14
219050,50520,2026-07-14 02:24:12,order_confirmed,Iloilo City,Flash Express,TRK00050520,2026-07-14
219051,50520,2026-07-14 09:24:12,packed,Davao City,Flash Express,TRK00050520,2026-07-14
219052,50520,2026-07-14 23:24:12,shipped,Makati,Flash Express,TRK00050520,2026-07-14
219053,50520,2026-07-19 23:24:12,out_for_delivery,Pasig,Flash Express,TRK00050520,2026-07-14
219054,50520,2026-07-20 07:24:12,delivered,Muntinlupa,Flash Express,TRK00050520,2026-07-14
219055,50521,2026-07-14 10:20:26,order_confirmed,Baguio,J&T Express,TRK00050521,2026-07-14
219056,50521,2026-07-15 08:20:26,packed,Pasig,J&T Express,TRK00050521,2026-07-14
219057,50521,2026-07-16 09:20:26,shipped,Quezon City,J&T Express,TRK00050521,2026-07-14
219058,50521,2026-07-21 09:20:26,out_for_delivery,Iloilo City,J&T Express,TRK00050521,2026-07-14
219059,50521,2026-07-21 14:20:26,delivered,Muntinlupa,J&T Express,TRK00050521,2026-07-14
219060,50522,2026-07-14 01:24:53,order_confirmed,Iloilo City,DHL eCommerce,TRK00050522,2026-07-14
219061,50522,2026-07-14 21:24:53,packed,Cagayan de Oro,DHL eCommerce,TRK00050522,2026-07-14
219062,50522,2026-07-16 00:24:53,shipped,Parañaque,DHL eCommerce,TRK00050522,2026-07-14
219063,50522,2026-07-21 00:24:53,out_for_delivery,Pasig,DHL eCommerce,TRK00050522,2026-07-14
219064,50522,2026-07-21 09:24:53,delivered,Cebu City,DHL eCommerce,TRK00050522,2026-07-14
219065,50523,2026-07-14 11:03:41,order_confirmed,Marikina,Flash Express,TRK00050523,2026-07-14
219066,50523,2026-07-14 20:03:41,packed,Iloilo City,Flash Express,TRK00050523,2026-07-14
219067,50523,2026-07-16 04:03:41,shipped,Marikina,Flash Express,TRK00050523,2026-07-14
219068,50523,2026-07-18 04:03:41,out_for_delivery,Parañaque,Flash Express,TRK00050523,2026-07-14
219069,50523,2026-07-18 08:03:41,delivered,Davao City,Flash Express,TRK00050523,2026-07-14
219070,50524,2026-07-14 16:37:56,order_confirmed,Pasig,J&T Express,TRK00050524,2026-07-14
219071,50525,2026-07-14 18:32:47,order_confirmed,Las Piñas,Ninja Van,TRK00050525,2026-07-14
219072,50525,2026-07-15 00:32:47,packed,Cebu City,Ninja Van,TRK00050525,2026-07-14
219073,50525,2026-07-15 19:32:47,shipped,Las Piñas,Ninja Van,TRK00050525,2026-07-14
219074,50525,2026-07-19 19:32:47,out_for_delivery,Baguio,Ninja Van,TRK00050525,2026-07-14
219075,50525,2026-07-20 03:32:47,delivered,Davao City,Ninja Van,TRK00050525,2026-07-14
219076,50526,2026-07-14 01:54:33,order_confirmed,Manila,J&T Express,TRK00050526,2026-07-14
219077,50526,2026-07-14 11:54:33,packed,Davao City,J&T Express,TRK00050526,2026-07-14
219078,50526,2026-07-16 01:54:33,shipped,Parañaque,J&T Express,TRK00050526,2026-07-14
219079,50526,2026-07-17 01:54:33,out_for_delivery,Muntinlupa,J&T Express,TRK00050526,2026-07-14
219080,50526,2026-07-17 10:54:33,delivered,Davao City,J&T Express,TRK00050526,2026-07-14
219081,50526,2026-07-18 10:54:33,return_requested,Quezon City,J&T Express,TRK00050526,2026-07-14
219082,50527,2026-07-14 03:51:31,order_confirmed,Iloilo City,LBC,TRK00050527,2026-07-14
219083,50527,2026-07-14 17:51:31,packed,Manila,LBC,TRK00050527,2026-07-14
219084,50527,2026-07-16 17:51:31,shipped,Bacolod,LBC,TRK00050527,2026-07-14
219085,50527,2026-07-20 17:51:31,out_for_delivery,Parañaque,LBC,TRK00050527,2026-07-14
219086,50527,2026-07-21 02:51:31,delivered,Makati,LBC,TRK00050527,2026-07-14
219087,50528,2026-07-14 19:50:36,order_confirmed,Cagayan de Oro,Ninja Van,TRK00050528,2026-07-14
219088,50528,2026-07-15 04:50:36,packed,Makati,Ninja Van,TRK00050528,2026-07-14
219089,50528,2026-07-15 11:50:36,shipped,Manila,Ninja Van,TRK00050528,2026-07-14
